relation,x_type,y_type,x_id,y_id,uid,x_preferred_name,y_preferred_name,x_preferred_name_score,y_preferred_name_score
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2505,kg4rd:8425,:36011296:2gZTLykrDWmE8MyRrZDWZ5,loss of ambulation,ltbp4,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16971,kg4rd:4950,:36007191:MfeaKow7kSrAo25j2JnfCY,limb-girdle muscular dystrophy,peripheral arterial stenosis,92.3076923076923,86.66666666666667
disease_phenotype_positive,disease,effect/phenotype,kg4rd:1347,kg4rd:2597,:36007191:BmFHj68Pb4cBhrxvcDrXk6,facioscapulohumeral muscular dystrophy,abnormality of the vasculature,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2597,:36007191:AmbsrtzmGBaANtAvsnZDpc,duchenne muscular dystrophy,abnormality of the vasculature,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1640,:35987773:jBPmdjFABJFEACKj88Luf7,duchenne muscular dystrophy,cardiomegaly,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:10872,:35987773:8DDXcXHoAvGqGZtjniV4XQ,duchenne muscular dystrophy,t-wave inversion,1000.0,100.0
disease_disease,disease,disease,kg4rd:20121,kg4rd:2572,:35973890:VsjkpN4AFeDWFjSBhhYki2,muscular dystrophy,aspiration pneumonitis,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:2572,:35973890:YiHCGnLrjurJsEpsZrRtCQ,duchenne muscular dystrophy,aspiration pneumonitis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:649,:35953292:9UrGGGrxULKQqY6cnMRUk6,duchenne muscular dystrophy,abnormality of visual evoked potentials,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:717,:35943375:SDXzqFVa5VBZgbxKQnFZSH,duchenne muscular dystrophy,autism,1000.0,92.3076923076923
bioprocess_protein,biological_process,gene/protein,kg4rd:36145,kg4rd:84876,:35939054:Fmioy6mzrGZnwTpaoV7E2K,dendritic cell homeostasis,orai1,89.65517241379311,1000.0
disease_disease,disease,disease,kg4rd:10622,kg4rd:10679,:35929940:NzQZxezST6tRZDKLkzaWy4,recessive x-linked ichthyosis,duchenne muscular dystrophy,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1324,kg4rd:246329,:35912995:jS6YdxvbRSLz5CtgGFkGDH,muscle weakness,stac3,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1324,kg4rd:56704,:35912995:Nykk5cNwzNTa3G9Q5dQJUJ,muscle weakness,jph1,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10646,kg4rd:200123,:35902360:TzDRhMQpXw2uHZgbLFMsEz,"macular dystrophy, x-linked",chronic hepatitis,94.33962264150944,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12824,:35897138:m7B5sg7CHKzP7TmR73f6yh,duchenne muscular dystrophy,severity,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100614,:35886926:bJCzQpV49Y6swLCmPoWXrW,duchenne muscular dystrophy,myositis,1000.0,1000.0
pathway_protein,pathway,gene/protein,kg4rd:R-HSA-75893,kg4rd:4086,:35886863:ieUc9nZtb5Vn4Pmt3eBz2o,tnf signaling,smad1,88.88888888888889,1000.0
pathway_protein,pathway,gene/protein,kg4rd:R-HSA-75893,kg4rd:4090,:35886863:boSaJ9EjSJbAd4Gm764yVd,tnf signaling,smad5,88.88888888888889,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:652,:35886863:FnNW265iK8PPv8mhb8Pa9o,duchenne muscular dystrophy,bmp4,1000.0,91.80327868852459
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:4656,:35886863:jVek3bAgsXnDD6EEGq8ekr,myoblast differentiation,myog,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:4209,:35886863:25EjSDUt4YkwgbFf7heVdN,myoblast differentiation,mef2d,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:256,:35876434:5Yzsc6LosEmiedYpivpWNy,becker muscular dystrophy,macrocephaly,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:7009,:35876434:9Ljp2bMfEyWpT9GSyh8iuo,becker muscular dystrophy,central nervous system degeneration,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:729,:35849899:ZVqyiLbadf2LHfa3PfRwsH,duchenne muscular dystrophy,autistic behavior,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:733,:35849899:UZHidxSv34nfaGconpGgkL,duchenne muscular dystrophy,motor stereotypy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4000070,:35849899:jKB5Dxh99qedkCrWjQBjeP,duchenne muscular dystrophy,fixated interests,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:762,:35762211:Cs6iGrXroS5E4hdDvrkQYr,duchenne muscular dystrophy,decreased nerve conduction velocity,1000.0,90.32258064516128
disease_protein,disease,gene/protein,kg4rd:5371,kg4rd:1756,:35744792:hd6EJSqxiuzLG3BQpDEJMB,mood disorder,dmd,88.0,1000.0
anatomy_protein_absent,anatomy,gene/protein,kg4rd:6110636,kg4rd:1756,:35654209:UXn4LUDXQhWZJfJoz8CECe,insect adult cerebral ganglion,dmd,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:9130,kg4rd:2093,:35620971:8ig2ZU6z9ijWtK7yUVmV2j,dyggve-melchior-clausen disease,respiratory insufficiency,90.9090909090909,92.3076923076923
disease_disease,disease,disease,kg4rd:10679,kg4rd:2081,:35614293:EK2iHh5MhAeqMuR5RQGBgz,duchenne muscular dystrophy,musculoskeletal system disorder,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:5090,kg4rd:1152,:35562557:S2PknsdktesoBXEjkMVw7f,muscle structure,ckb,1000.0,93.75
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:45082,:35474226:ECYMyz3XjuVip26PP3wZU8,duchenne muscular dystrophy,decreased body mass index,1000.0,86.27450980392157
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:211,:35414368:LRYSBWKcxN2YWVkeX8KN5s,duchenne muscular dystrophy,trismus,96.42857142857143,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:3555,:35395784:86eTtKediW9p2eZ3H9ceme,becker muscular dystrophy,muscle fiber splitting,1000.0,96.7741935483871
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:3687,:35395784:aauPknKLYjWuuJGaA9xFmm,becker muscular dystrophy,centrally nucleated skeletal muscle fibers,1000.0,86.48648648648648
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:608,:35390481:kSWfPDxah7MWAmFeZUHjqk,duchenne muscular dystrophy,macular degeneration,1000.0,90.47619047619048
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:100543,:35367224:mxSvisqwA5KWjcnLcQZdnY,becker muscular dystrophy,cognitive impairment,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:33002,kg4rd:3565,:35333325:kQ2gVtBRmD4f3DPg6qvg4Z,muscle cell proliferation,il4,90.9090909090909,89.65517241379311
bioprocess_protein,biological_process,gene/protein,kg4rd:33002,kg4rd:3596,:35333325:jpvh3u4ka7ZM8pigTbhQWT,muscle cell proliferation,il13,90.9090909090909,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:952,:35298089:i3bvgsiKA8stJTZsGqoX3n,duchenne muscular dystrophy,cd38,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:40270,:35273230:HKjpHvGioGrCafiSnCSTYs,duchenne muscular dystrophy,impaired glucose tolerance,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:4656,:35269765:JpwLQN5fJGb69VDYvtHUMU,becker muscular dystrophy,myog,85.71428571428572,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:5081,:35269765:kTWGdUFjxadjqEqTV39a7Z,becker muscular dystrophy,pax7,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100750,:35236763:T8jQr3AG2EXcrC9yVWFTrN,duchenne muscular dystrophy,atelectasis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2090,:35236763:EJNTKqKeR2qK9cD4dxXhEv,duchenne muscular dystrophy,pneumonia,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10311,kg4rd:5027,:35229191:VyYMqkcSDRg2HiJKVd6Gw3,becker muscular dystrophy,epilepsy,92.3076923076923,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:5027,:35229191:ZvSYdZzPg5XrxLVGAMsAy4,duchenne muscular dystrophy,epilepsy,92.85714285714286,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:816,:35215377:Bh5kwfUYRWk3YvnCn2DMhy,duchenne muscular dystrophy,abdominal obesity-metabolic syndrome,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3119,:35215377:i5KP4B4JaGr47T88zKLLeq,duchenne muscular dystrophy,abnormal circulating lipid concentration,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:855,:35215377:3ZecbLoURyG8XypZCwcgx5,duchenne muscular dystrophy,insulin resistance,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1397,:35215377:5rJ3HxsUbGcCsPFRFByE8h,duchenne muscular dystrophy,hepatic steatosis,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:10468,kg4rd:1756,:35213020:7SNaGUstKkoL24snDk8DWd,regulation of gene expression,dmd,89.23076923076923,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2344,kg4rd:1756,:35205302:FqsZ5T6xBWxautYpRKVcZx,progressive neurologic deterioration,dmd,87.5,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12100,:35174514:5DSWoAaSVqpXQq49fpyHX7,duchenne muscular dystrophy,abnormal circulating creatinine concentration,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:12100,:35174514:eL5B6dkHcxmMMULFJxLCDH,becker muscular dystrophy,abnormal circulating creatinine concentration,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1392,:35174514:E58dZwfBiuE4PDr5KUgewW,becker muscular dystrophy,abnormality of the liver,1000.0,88.88888888888889
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9759,:35170869:H3DM48fsVLXRkMnPy5jPAg,duchenne muscular dystrophy,hdac4,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:7009,kg4rd:9759,:35170869:AB7WRsxhaXmHeEEbJew6oJ,central nervous system degeneration,hdac4,85.71428571428572,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7099,:35169163:C2HWLokXUuAHJgUbNrG9Kq,duchenne muscular dystrophy,tlr4,93.10344827586206,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1635,kg4rd:6774,:35157045:FxA8p9JuVRiP7FrxBiWtbS,congestive heart failure,stat3,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1714,:35157045:2ft87Qq7noXqeqDzZXQyfs,duchenne muscular dystrophy,ventricular hypertrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100662,:35157045:TCZ9dyPYQY9Wfj5SQoCt9q,duchenne muscular dystrophy,chondritis,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1627,:35147046:9GB6V9t6DUYBbqBkD5bCCB,duchenne muscular dystrophy,abnormal heart morphology,1000.0,90.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1627,:35147046:NhWkvvk2JKChxGorny6fT3,becker muscular dystrophy,abnormal heart morphology,1000.0,90.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16971,kg4rd:1627,:35147046:CpKcVjTFDR79fPMtqHg3Ce,limb-girdle muscular dystrophy,abnormal heart morphology,1000.0,90.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:6110636,kg4rd:1756,:35136951:df2DAQ2BRrCReLCXHPKQRy,insect adult cerebral ganglion,dmd,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:4976,kg4rd:25435,:35134775:BAQeCXaTF6M6vMAaPMPzqe,amyotrophic lateral sclerosis,increased circulating lactate dehydrogenase concentration,1000.0,86.48648648648648
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9181,:35132805:bnLiFWagBYosca9ACYhMAg,duchenne muscular dystrophy,arhgef2,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:100543,kg4rd:1756,:35064002:9otffHMfpZ24mMwkRgSMYU,cognitive impairment,dmd,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:9058,kg4rd:1756,:35064002:VVC6TfqqTHYsdUgjEoTCYb,biosynthetic process,dmd,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3750,kg4rd:3934,:35055145:JGpHLywzxEndoc9ienCXg8,increased muscle fatiguability,lcn2,85.71428571428572,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:1015,kg4rd:3934,:35055145:W9xyw59Rtgo7mxx5TECgYu,musculature,lcn2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3934,:35055145:njApWA2KnGLfxH2Epkzmpb,duchenne muscular dystrophy,lcn2,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1256,:35008485:28p52mBv8utP4DYVtZC5sF,becker muscular dystrophy,"intellectual disability, mild",1000.0,100.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3713,:34964145:JGFzQJsWWmKc4QZCpGdCEb,duchenne muscular dystrophy,muscle fiber necrosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3270,:34960110:87meAVUBDGJ2atxcr5DTuz,duchenne muscular dystrophy,abdominal distention,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2014,:34960110:epNn5cCeoyTXN839GuCqse,duchenne muscular dystrophy,diarrhea,93.10344827586206,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:1901186,kg4rd:7026,:34960110:2BnJmpcj7HbLcbSWydHSDd,positive regulation of erbb signaling pathway,nr2f2,87.71929824561404,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10383,kg4rd:717,:34946857:LSPYhph8b2tTTxxbP8RH8d,fragile x syndrome,autism,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7220,:34930315:Q6hWpz5ewLHvvChxuXCiCw,duchenne muscular dystrophy,trpc1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7222,:34930315:nsCCVR8MFVYCqA5awDVVuN,duchenne muscular dystrophy,trpc3,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:719,:34922439:4DrumKRkPQrzzJZESnroPo,duchenne muscular dystrophy,c3ar1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:51284,:34922439:CNSVg6snjmu4goADGoYqrM,duchenne muscular dystrophy,tlr7,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3394,:34922439:DZoMmHmKW7VZ54oBZpGvGi,duchenne muscular dystrophy,irf8,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2533,:34922439:nwR67YQ4T7E3GvmKJkzsfm,duchenne muscular dystrophy,fyb1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:945,:34922439:DN64kkeAUGcFHqruqzvvV8,duchenne muscular dystrophy,cd33,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7305,:34922439:U8s7T6siMvrnjsKwvyEWSP,duchenne muscular dystrophy,tyrobp,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:5341,:34922439:5vEuF7m3TcKiHm9bGDdJ3v,duchenne muscular dystrophy,plek,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:199,:34922439:U5RAxN4Eb9WacbPUx2cERj,duchenne muscular dystrophy,aif1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7805,:34922439:oJsSjTcCeutu3YKGWpuD6u,duchenne muscular dystrophy,laptm5,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4907,:34922439:Ny9oNnoypusqpB2S6bwtPE,duchenne muscular dystrophy,nt5e,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:4015,:34922439:RRUe4oCJ8NAtWREqiA8XnE,becker muscular dystrophy,lox,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:2006,:34922439:9JMeDh89uUqjiE5LQnCCV7,becker muscular dystrophy,eln,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:5341,:34922439:NsqcA4T9VTqTikBRE8rG8Q,becker muscular dystrophy,plek,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:10320,:34922439:3RLtu9x9Dby6fv9hpCS57h,becker muscular dystrophy,ikzf1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1513,:34922439:UahTowoDKdtQXYrFuqzJLw,becker muscular dystrophy,ctsk,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:7058,:34922439:GtDN5VNAb79qMc3m9etX89,becker muscular dystrophy,thbs2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:9509,:34922439:cmoLsvP8PPFpZ6KsJ7Uber,becker muscular dystrophy,adamts2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1289,:34922439:ECR8qtGczYFVMoAVzF8S3F,becker muscular dystrophy,col5a1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:598,:34922439:SXE2LFYZJRFGZ8eK7cR4BX,becker muscular dystrophy,bcl2l1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1017,:34922439:DEKrctByKQJsLUPRNTPQNk,becker muscular dystrophy,cdk2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1674,:34921931:LVf8mRYVurynnAZWmT6Cig,duchenne muscular dystrophy,des,1000.0,92.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:15230,kg4rd:924,:34884423:CCA6xYgT3DfZk75ABusKBo,dorsal vessel heart,cd7,1000.0,86.95652173913044
disease_disease,disease,disease,kg4rd:16147,kg4rd:10679,:34850383:GSSKf9EFHKRmjk7Ygvssdv,qualitative or quantitative defects of dystrophin,duchenne muscular dystrophy,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:6955,kg4rd:101805492,:34819506:g2CpuV9J7nctY3D8mdSyhb,immune response,casc9,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:11140,:34802091:5WqmHYBTRkEVqkWqjY6W8X,duchenne muscular dystrophy,gastrointestinal duplication,1000.0,89.65517241379311
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2697,:34796900:2BAMTzYMdABgwnN3kDoeRz,duchenne muscular dystrophy,gja1,1000.0,100.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12664,:34796900:YdXquGXbDZAvG3QfDSZ8oD,duchenne muscular dystrophy,reduced left ventricular ejection fraction,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16147,kg4rd:2650,:34787322:KBAzMeKzjUiGzyBatThQ6f,qualitative or quantitative defects of dystrophin,scoliosis,1000.0,1000.0
disease_disease,disease,disease,kg4rd:18901,kg4rd:16147,:34764091:9EWequqryMTJRUXWuzLo9K,left ventricular noncompaction,qualitative or quantitative defects of dystrophin,1000.0,1000.0
disease_disease,disease,disease,kg4rd:4994,kg4rd:859193,:34764091:kTkf4GPCeVkaJeEDBAg6Ph,cardiomyopathy,neuroocular syndrome,86.48648648648648,88.37209302325581
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1410,:34756724:TM5zvKrk3L6MX3opdg3nQH,becker muscular dystrophy,decreased liver function,1000.0,90.32258064516128
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7846,:34731335:KGtqjLSXQhERKRfDFA9dv9,duchenne muscular dystrophy,tuba1a,87.09677419354838,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:34677,:34719507:h6bqZLBPHpGuEsVd3d3YMp,duchenne muscular dystrophy,ankle contracture,1000.0,97.14285714285714
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3687,:34704592:TahFyHg3CSbKGpmnVBpYwx,duchenne muscular dystrophy,centrally nucleated skeletal muscle fibers,1000.0,92.3076923076923
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2808,:34698513:8AB5Li5pqKycsCmbYw5axs,duchenne muscular dystrophy,kyphosis,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:11106,:34689766:7Dc2ouPNYf8pcwTr4BivWt,primary adrenal insufficiency,hypovolemia,1000.0,95.65217391304348
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:1010,:34689766:Agk5AmdSzJWJAnGJyDEzVJ,primary adrenal insufficiency,hypopigmentation of the skin,1000.0,90.9090909090909
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:2329,:34689766:iPa35DPayjSJKvh2aqLyZe,primary adrenal insufficiency,drowsiness,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:1943,:34689766:3RVGLC34wuHNupkmTXzrD9,primary adrenal insufficiency,hypoglycemia,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:2902,:34689766:HMFJyYvnkJtJxkxXZ5tro4,primary adrenal insufficiency,hyponatremia,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:2153,:34689766:XQPV8b9ufkepzpuPdPfxbr,primary adrenal insufficiency,hyperkalemia,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10399,kg4rd:8244,:34689766:mmaQiXGXseZh8YeF5egVuX,chromosome xp21 deletion syndrome,congenital adrenal hypoplasia,1000.0,86.56716417910448
bioprocess_protein,biological_process,gene/protein,kg4rd:55074,kg4rd:1756,:34681707:KdwfxN7jpytN3ujHZQrxev,calcium ion homeostasis,dmd,90.47619047619048,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4386,:34680138:J4U8MJdPoab6x3d8Fwqkzj,duchenne muscular dystrophy,gastrointestinal inflammation,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:8112,:34629214:myWY45xxekmzHhpntn4AvM,duchenne muscular dystrophy,plantar flexion contracture,1000.0,90.32258064516128
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7273,:34569076:ZBCkpPnE3tKZKcYsGU9QHR,duchenne muscular dystrophy,ttn,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4632,:34569076:MV2WjNhKFnPAEVSadMiR3P,duchenne muscular dystrophy,myl1,1000.0,94.73684210526316
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2934,:34569076:WTiGFXgHzqFyy6iv5jFE4M,duchenne muscular dystrophy,gsn,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:5237,:34553378:LjKg6gMrvRWw3QweNmXe5n,duchenne muscular dystrophy,degenerative liver disease,1000.0,86.79245283018868
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2660,:34553378:gExpDPE3dZLAhehGKzkcNZ,duchenne muscular dystrophy,mstn,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2757,:34524678:kv2Gqz5MVcTQpDfGfD3GPN,duchenne muscular dystrophy,recurrent fractures,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:757,kg4rd:41166,:34506040:CSwDJguKRJQBho9WG9wUNB,glucocorticoid-induced osteoporosis,fractured vertebra,1000.0,91.89189189189189
disease_disease,disease,disease,kg4rd:10679,kg4rd:757,:34506040:EGgxZSVrtzowQ54cymbY2H,duchenne muscular dystrophy,glucocorticoid-induced osteoporosis,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:7010,:34505932:fNZKwPFYMGCJ8MBrkMCkNM,duchenne muscular dystrophy,poor fine motor coordination,1000.0,87.17948717948718
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:283120,:34454586:Mk7xKaH2pMcLA76CFtczM6,myoblast differentiation,h19,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:5216,:34453345:Quq2LJucWHqwXNAdwkjQRE,duchenne muscular dystrophy,impaired mastication,1000.0,86.48648648648648
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3326,:34453345:KHE3ePbKxqyveaGPU4S7aY,duchenne muscular dystrophy,myalgia,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:6816,:34453345:DgjCBf3UTv3E4ZKWksiNRK,duchenne muscular dystrophy,arthropathy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2094,:34432537:FxL9ikFmAr9JRrYZszmcNR,duchenne muscular dystrophy,dyspnea,1000.0,88.88888888888889
bioprocess_protein,biological_process,gene/protein,kg4rd:6954,kg4rd:6387,:34424816:AzNjaCTKBvZWUugynffqD6,inflammatory response,cxcl12,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:7009,:34405910:YK7LHEexjJ4YjgX4p9kk2v,muscular dystrophy,central nervous system degeneration,1000.0,85.71428571428572
disease_protein,disease,gene/protein,kg4rd:5045,kg4rd:8483,:34400329:QqyDVLBxdymzwB5BkousCz,hypertrophic cardiomyopathy,cilp,88.46153846153845,85.71428571428572
bioprocess_protein,biological_process,gene/protein,kg4rd:45677,kg4rd:3976,:34392367:jEjADjkZs9hhtttHdPTHzY,negative regulation of r7 cell differentiation,lif,86.20689655172413,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3287,kg4rd:1756,:34374652:e6MT4ysaR44eNk3uTM7kHZ,abnormality of mitochondrial metabolism,dmd,1000.0,1000.0
